post_id,majority_asian,majority_black,majority_hispanic,majority_man,majority_white,majority_woman,majority_overall,average_asian,average_black,average_hispanic,average_man,average_white,average_woman,average_overall,gpt_cot,gemini_cot,solar_cot
sbic_2411,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_8522,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_9559,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_6226,,,,-1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,,3.0
sbic_40381,,,,3.0,1.0,1.0,1.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_6265,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,3.0,2.0
sbic_40895,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_8877,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_11987,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
sbic_8213,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,3.0,2.0
sbic_9394,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_36259,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,3.0
sbic_3648,,,1.0,-1.0,3.0,,-1.0,,,1.0,2.0,3.0,,2.0,3.0,3.0,3.0
sbic_6318,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,3.0
sbic_8046,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_35535,,,,-1.0,-1.0,,-1.0,,,,2.0,2.0,,2.0,2.0,3.0,3.0
sbic_4177,,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0
sbic_6919,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_5772,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_35452,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_6991,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,3.0,2.0
sbic_3130,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,
sbic_7788,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_4863,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,
sbic_5766,1.0,,,1.0,-1.0,,1.0,1.0,,,2.0,2.0,,2.0,3.0,3.0,3.0
sbic_7158,,,-1.0,1.0,1.0,-1.0,1.0,,,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0
sbic_10755,,,,-1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_35789,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_4575,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_7890,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_9099,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_35704,,,,-1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_7576,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0
sbic_10555,1.0,,,-1.0,-1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,3.0,3.0,3.0
sbic_5857,1.0,,,1.0,3.0,3.0,-1.0,1.0,,,1.0,3.0,3.0,2.0,3.0,,2.0
sbic_7381,1.0,,,1.0,-1.0,-1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0
sbic_3104,1.0,,,,3.0,-1.0,-1.0,1.0,,,,3.0,2.0,2.0,3.0,3.0,3.0
sbic_8332,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_8845,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,3.0,3.0
sbic_35979,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_3579,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_35757,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_40774,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,
sbic_9043,,,,2.0,3.0,3.0,3.0,,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_8186,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_40697,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_40251,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_9805,,,,-1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0
sbic_2973,,,,2.0,2.0,,2.0,,,,2.0,2.0,,2.0,3.0,3.0,3.0
sbic_5800,3.0,,,1.0,1.0,-1.0,1.0,3.0,,,1.0,1.0,2.0,2.0,3.0,3.0,3.0
sbic_10469,3.0,3.0,,,1.0,3.0,3.0,3.0,3.0,,,1.0,2.0,2.0,3.0,3.0,3.0
sbic_8625,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_6768,1.0,,1.0,-1.0,3.0,1.0,1.0,1.0,,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0
sbic_3625,,,,-1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_10168,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0
sbic_4403,1.0,3.0,,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,3.0,2.0,3.0,3.0,3.0
sbic_5742,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_10541,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,3.0,3.0,3.0
sbic_10691,,,,1.0,-1.0,3.0,-1.0,,,,1.0,2.0,3.0,2.0,2.0,3.0,2.0
sbic_4950,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,3.0,3.0,3.0
sbic_3406,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_4376,,,,3.0,1.0,1.0,1.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_27807,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_2677,,1.0,,,3.0,-1.0,-1.0,,1.0,,,3.0,2.0,2.0,3.0,3.0,3.0
sbic_7665,,,2.0,1.0,1.0,-1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
sbic_10508,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
sbic_10159,,,1.0,,-1.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,3.0,3.0,3.0
sbic_6054,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,3.0,2.0
sbic_5963,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,2.0,3.0,2.0
sbic_7365,,,,-1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_11023,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,3.0,2.0
sbic_11335,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0
sbic_35482,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,3.0,2.0
sbic_10291,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_4970,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,
sbic_9276,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_7972,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
sbic_3897,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
sbic_2773,,,,,3.0,3.0,3.0,,,,,2.0,2.0,2.0,3.0,,3.0
sbic_8438,,,,-1.0,-1.0,,-1.0,,,,2.0,2.0,,2.0,3.0,3.0,3.0
sbic_5995,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0
sbic_8595,,,,-1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_36188,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_996,3.0,,,3.0,3.0,,3.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_3505,,,1.0,,2.0,-1.0,-1.0,,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_3562,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_3461,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_9896,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0
sbic_7656,,,2.0,1.0,1.0,-1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0
sbic_8498,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0
sbic_25651,1.0,,,1.0,-1.0,,1.0,1.0,,,2.0,2.0,,2.0,3.0,3.0,2.0
sbic_10058,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,
sbic_30826,,,,-1.0,-1.0,,-1.0,,,,2.0,2.0,,2.0,3.0,3.0,2.0
sbic_2687,,2.0,,2.0,-1.0,-1.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0
sbic_11720,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_40296,,2.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0
sbic_5739,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,,2.0
sbic_40030,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,
sbic_5216,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_8181,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_35993,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_6788,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_6059,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_10710,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,3.0,1.0
sbic_11746,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_8844,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_7798,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_34192,,,,-1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_6863,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_6644,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,
sbic_5554,1.0,,,1.0,-1.0,-1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_4407,,1.0,,3.0,-1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_9251,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_2414,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_36231,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_40227,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,
sbic_8768,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_10495,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_8405,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_9346,,,,1.0,1.0,-1.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,3.0,2.0
sbic_1189,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_4763,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0
sbic_39693,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_40572,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_987,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_3573,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,3.0,3.0
sbic_8760,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0
sbic_40554,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_10663,,1.0,,2.0,-1.0,-1.0,-1.0,,1.0,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_11607,,,3.0,3.0,-1.0,-1.0,3.0,,,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0
sbic_1837,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,,3.0
sbic_9289,2.0,,,2.0,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_8175,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0
sbic_2569,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,3.0,3.0,3.0
sbic_2825,,,,-1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_7685,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0
sbic_6499,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0
sbic_1990,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,3.0,,3.0
sbic_6422,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,3.0,3.0,2.0
sbic_3899,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_9872,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_1724,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_4067,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_36140,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,3.0,3.0,2.0
sbic_35685,3.0,,,3.0,-1.0,1.0,3.0,3.0,,,3.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_9812,,,,-1.0,-1.0,2.0,-1.0,,,,2.0,2.0,2.0,2.0,3.0,3.0,2.0
sbic_3291,,,,2.0,-1.0,1.0,-1.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0
sbic_1260,,,,2.0,-1.0,3.0,-1.0,,,,2.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_1230,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_8491,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_4322,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,2.0
sbic_6379,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,2.0
sbic_6412,,,,3.0,-1.0,1.0,-1.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_2679,,,,3.0,3.0,-1.0,3.0,,,,3.0,3.0,2.0,3.0,3.0,3.0,2.0
sbic_1882,2.0,,,2.0,-1.0,-1.0,-1.0,2.0,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_7307,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,2.0
sbic_8151,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_35822,,,,1.0,1.0,-1.0,1.0,,,,1.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_8359,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_1120,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_5062,1.0,,,-1.0,-1.0,1.0,-1.0,1.0,,,2.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_3342,1.0,,,,3.0,-1.0,-1.0,1.0,,,,3.0,2.0,2.0,3.0,,3.0
sbic_5691,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_5638,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,2.0
sbic_2722,3.0,,,-1.0,2.0,2.0,2.0,3.0,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_4243,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_9674,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,3.0,3.0,3.0
sbic_10446,,,,3.0,-1.0,-1.0,-1.0,,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_20803,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,3.0,2.0
sbic_20918,-1.0,1.0,,3.0,,1.0,1.0,2.0,1.0,,3.0,,1.0,2.0,3.0,3.0,2.0
sbic_42476,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_21772,,1.0,,3.0,-1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_40570,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0
sbic_4748,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0
sbic_4869,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_35825,,,,1.0,1.0,-1.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,3.0,2.0
sbic_8609,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_2040,,1.0,,3.0,3.0,-1.0,3.0,,1.0,,3.0,3.0,2.0,2.0,3.0,3.0,3.0
sbic_10324,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_5065,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_35459,,,,,2.0,2.0,2.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_9656,,,,3.0,3.0,1.0,3.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_40891,1.0,,,1.0,-1.0,2.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0
sbic_4438,,,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_3327,,,,3.0,3.0,1.0,3.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_1402,,,,,-1.0,-1.0,-1.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_7128,,,,3.0,-1.0,1.0,-1.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_3118,,,,-1.0,-1.0,1.0,-1.0,,,,2.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_279,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_7733,,,,1.0,1.0,-1.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,3.0,2.0
sbic_7133,,1.0,2.0,-1.0,3.0,1.0,-1.0,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0
sbic_3790,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_9002,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0
sbic_1734,,1.0,,3.0,-1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_1701,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,,3.0
sbic_8620,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_5106,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,2.0
sbic_10636,1.0,3.0,,1.0,,3.0,-1.0,1.0,3.0,,1.0,,3.0,2.0,2.0,3.0,2.0
sbic_8035,1.0,,,-1.0,3.0,1.0,1.0,1.0,,,2.0,3.0,1.0,2.0,1.0,3.0,2.0
sbic_36112,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_3071,,,2.0,2.0,-1.0,1.0,2.0,,,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_40780,1.0,,,1.0,-1.0,-1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,2.0,3.0,2.0
sbic_5345,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_40878,,,,1.0,2.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,3.0,2.0
sbic_40686,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_5044,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_35405,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,3.0
sbic_35587,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_9402,,,,,-1.0,-1.0,-1.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_31,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,2.0,3.0,2.0
sbic_3597,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_11763,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_11779,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0
sbic_3600,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
sbic_11313,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
sbic_4146,,,1.0,-1.0,-1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0
sbic_7911,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_9549,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_40880,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_9168,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_10673,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_8120,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,2.0
sbic_4065,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,
sbic_1099,,,,2.0,-1.0,1.0,-1.0,,,,2.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_1928,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,,3.0
sbic_8566,1.0,,,1.0,-1.0,-1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,2.0,3.0,2.0
sbic_963,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_2086,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_40527,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_36364,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_637,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_10398,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_6440,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_3854,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_36343,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,3.0,3.0,2.0
sbic_8661,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,2.0
sbic_2601,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,2.0,3.0,2.0
sbic_9873,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_40401,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_7429,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
