post_id,majority_asian,majority_black,majority_hispanic,majority_man,majority_white,majority_woman,majority_overall,average_asian,average_black,average_hispanic,average_man,average_white,average_woman,average_overall,gpt_cot,gemini_cot,solar_cot
mhsc_31742,,,2.0,,1.0,-1.0,-1,,,2.0,,1.0,2.0,2,3.0,1.0,3.0
mhsc_25095,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_19958,,3.0,,3.0,3.0,-1.0,3,,3.0,,3.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_31306,,1.0,,1.0,-1.0,-1.0,1,,1.0,,1.0,2.0,2.0,2,3.0,1.0,3.0
mhsc_9930,,,,1.0,-1.0,-1.0,-1,,,,1.0,2.0,2.0,2,3.0,1.0,3.0
mhsc_16820,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_10456,,1.0,1.0,,1.0,1.0,1,,1.0,1.0,,1.0,1.0,1,1.0,1.0,1.0
mhsc_28277,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_1469,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_4975,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_11658,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_6807,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,1.0,1.0,2.0
mhsc_36438,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_33274,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_152,,,1.0,1.0,3.0,3.0,-1,,,1.0,1.0,3.0,3.0,2,3.0,3.0,3.0
mhsc_25828,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_9948,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,3.0,1.0
mhsc_31447,,1.0,,,-1.0,1.0,1,,1.0,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_37246,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_5654,,,,3.0,3.0,-1.0,3,,,,3.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_28540,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_8491,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_34303,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_9482,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,3.0,2.0
mhsc_35556,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,3.0,3.0
mhsc_18320,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_10004,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,1.0,1.0,2.0
mhsc_29703,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_21410,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_38008,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,3.0
mhsc_25114,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,1.0,1.0,2.0
mhsc_15151,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_20466,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_33242,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_24926,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_25291,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_1473,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_1133,,,1.0,3.0,3.0,,3,,,1.0,2.0,3.0,,2,3.0,3.0,3.0
mhsc_21412,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_9921,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_24099,,3.0,3.0,3.0,3.0,3.0,3,,3.0,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_6126,,1.0,,,,1.0,1,,1.0,,,,1.0,1,3.0,1.0,2.0
mhsc_22199,,1.0,,-1.0,3.0,-1.0,-1,,1.0,,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_35099,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,2.0
mhsc_3005,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_8688,,,,1.0,1.0,-1.0,1,,,,1.0,1.0,2.0,1,1.0,1.0,2.0
mhsc_5834,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_38828,3.0,,,3.0,,,3,3.0,,,3.0,,,3,3.0,3.0,3.0
mhsc_38437,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_2161,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_7217,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,3.0,2,1.0,1.0,3.0
mhsc_7065,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_31696,,,3.0,,-1.0,3.0,3,,,3.0,,2.0,2.0,2,3.0,3.0,3.0
mhsc_6115,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_16105,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_498,3.0,,1.0,1.0,,3.0,-1,3.0,,1.0,1.0,,3.0,2,3.0,,3.0
mhsc_31310,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_33336,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_35232,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_26771,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_2503,,2.0,,,3.0,-1.0,-1,,2.0,,,3.0,2.0,2,2.0,3.0,3.0
mhsc_12328,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_17048,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,3.0,3.0
mhsc_38574,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_10181,,3.0,,3.0,3.0,3.0,3,,3.0,,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_31733,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_16455,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,2.0,1.0,2.0
mhsc_26350,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_2886,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_29481,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_20907,1.0,,,1.0,,,1,1.0,,,1.0,,,1,1.0,1.0,2.0
mhsc_7657,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_24745,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_593,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_32346,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,3.0,3.0
mhsc_23206,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,1.0,3.0,1.0
mhsc_37795,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,2.0
mhsc_15145,,,,-1.0,3.0,3.0,3,,,,2.0,2.0,3.0,2,1.0,3.0,3.0
mhsc_13082,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_18599,,,,-1.0,-1.0,3.0,-1,,,,2.0,2.0,3.0,2,1.0,1.0,2.0
mhsc_162,3.0,,,3.0,3.0,3.0,3,3.0,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_32180,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_15721,,,1.0,,1.0,1.0,1,,,1.0,,1.0,1.0,1,1.0,1.0,1.0
mhsc_25570,1.0,,,,3.0,-1.0,-1,1.0,,,,3.0,2.0,2,3.0,1.0,2.0
mhsc_3750,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_13213,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,2.0,2.0,2,2.0,3.0,2.0
mhsc_6113,1.0,,,,1.0,1.0,1,1.0,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_4133,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,1.0,1.0,2.0
mhsc_9504,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_7404,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_3325,,,,-1.0,-1.0,1.0,-1,,,,2.0,2.0,1.0,2,1.0,1.0,1.0
mhsc_10192,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,2.0
mhsc_17455,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_35366,,,1.0,,1.0,1.0,1,,,1.0,,1.0,1.0,1,2.0,1.0,3.0
mhsc_12027,,1.0,,1.0,1.0,,1,,1.0,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_27055,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_30146,,,,2.0,2.0,2.0,2,,,,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_15619,,2.0,,,1.0,-1.0,-1,,2.0,,,1.0,2.0,2,1.0,1.0,1.0
mhsc_3691,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,3.0
mhsc_22629,,,3.0,3.0,1.0,1.0,-1,,,3.0,3.0,1.0,1.0,2,1.0,1.0,2.0
mhsc_20754,1.0,,,3.0,-1.0,1.0,1,1.0,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_2717,,1.0,,3.0,3.0,1.0,-1,,1.0,,3.0,3.0,1.0,2,3.0,3.0,3.0
mhsc_28776,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_37005,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_12293,,,3.0,1.0,1.0,-1.0,1,,,3.0,1.0,1.0,2.0,2,1.0,3.0,3.0
mhsc_16689,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,3.0,3.0
mhsc_30708,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_13679,,1.0,,1.0,,,1,,1.0,,1.0,,,1,1.0,1.0,1.0
mhsc_31744,,1.0,,1.0,1.0,,1,,1.0,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_31532,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,1.0,3.0,3.0
mhsc_27229,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,3.0,2.0
mhsc_7153,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,1.0,1.0,3.0
mhsc_6759,1.0,,1.0,1.0,1.0,1.0,1,1.0,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_5603,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_2155,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_10419,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_2762,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_34887,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_19762,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_30660,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,3.0,3.0
mhsc_35961,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_17814,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,2.0,1.0,2.0
mhsc_30971,,,,1.0,1.0,2.0,1,,,,1.0,1.0,2.0,1,1.0,1.0,2.0
mhsc_32832,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_30250,,,,2.0,2.0,,2,,,,2.0,2.0,,2,2.0,1.0,2.0
mhsc_24137,-1.0,,,1.0,1.0,,1,2.0,,,2.0,1.0,,2,1.0,1.0,2.0
mhsc_31217,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,2.0,1.0,3.0
mhsc_17942,,,3.0,-1.0,3.0,3.0,3,,,3.0,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_15805,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_37186,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_34514,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,3.0
mhsc_13613,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,3.0,2.0
mhsc_5320,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_10219,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_19575,,,2.0,,3.0,-1.0,-1,,,2.0,,3.0,2.0,2,2.0,1.0,3.0
mhsc_33136,3.0,,,3.0,1.0,1.0,-1,3.0,,,3.0,1.0,1.0,2,1.0,1.0,2.0
mhsc_8667,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_5036,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_31088,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,3.0,3.0
mhsc_37600,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_24486,,1.0,,,,1.0,1,,1.0,,,,1.0,1,3.0,3.0,3.0
mhsc_21636,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_10930,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_1505,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,1.0,2.0
mhsc_4764,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_32431,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_25455,,,1.0,,1.0,1.0,1,,,1.0,,1.0,1.0,1,3.0,3.0,3.0
mhsc_8022,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_30073,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_19784,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_20185,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_100,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_2661,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_4674,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_15497,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_33782,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,1.0,3.0
mhsc_34853,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_11652,,2.0,1.0,1.0,,2.0,-1,,2.0,1.0,1.0,,2.0,2,1.0,1.0,2.0
mhsc_603,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,3.0,3.0
mhsc_32203,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,3.0,3.0
mhsc_35534,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_19998,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,3.0,3.0
mhsc_13573,1.0,1.0,,1.0,1.0,1.0,1,1.0,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_2471,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_19516,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,1.0,3.0
mhsc_11613,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_13687,,,,1.0,1.0,2.0,1,,,,1.0,1.0,2.0,1,1.0,1.0,1.0
mhsc_9184,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,3.0,3.0
mhsc_5750,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_37335,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_11169,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,3.0
mhsc_16945,,,,2.0,-1.0,-1.0,-1,,,,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_13741,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_29178,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_7855,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_14569,1.0,,1.0,1.0,,1.0,1,1.0,,1.0,1.0,,1.0,1,1.0,1.0,2.0
mhsc_33567,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,3.0,1.0
mhsc_22344,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_11166,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_26975,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_14521,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,2.0
mhsc_13916,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_763,,,,2.0,3.0,3.0,3,,,,2.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_17299,,,,3.0,3.0,1.0,3,,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_23227,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_17132,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,2.0
mhsc_13491,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_34200,,3.0,,,,3.0,3,,3.0,,,,3.0,3,3.0,3.0,3.0
mhsc_6813,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_23623,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,3.0,3.0
mhsc_11919,1.0,,,,1.0,1.0,1,1.0,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_11867,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_9915,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_8644,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_17247,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,2.0,2.0
mhsc_14578,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,1.0,2.0
mhsc_11428,,,1.0,1.0,3.0,3.0,-1,,,1.0,1.0,3.0,3.0,2,1.0,1.0,2.0
mhsc_3955,,,,3.0,3.0,,3,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_26703,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_37077,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,2.0
mhsc_433,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_9652,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,1.0
mhsc_22116,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,2.0,1.0,3.0
mhsc_8905,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_32548,,1.0,,1.0,,,1,,1.0,,1.0,,,1,1.0,1.0,1.0
mhsc_203,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_11237,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_5786,,,1.0,1.0,,,1,,,1.0,1.0,,,1,1.0,1.0,1.0
mhsc_12927,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_7548,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_21377,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_38695,,3.0,,,,3.0,3,,3.0,,,,3.0,3,3.0,3.0,3.0
mhsc_21543,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_36514,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_30183,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_10998,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_28152,,,,1.0,1.0,2.0,1,,,,1.0,1.0,2.0,1,3.0,3.0,3.0
mhsc_1973,,,,3.0,3.0,-1.0,3,,,,3.0,3.0,2.0,3,3.0,3.0,3.0
mhsc_34500,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_20689,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_11037,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_29593,,,1.0,1.0,,,1,,,1.0,1.0,,,1,2.0,3.0,3.0
mhsc_29455,,1.0,,1.0,1.0,,1,,1.0,,1.0,1.0,,1,1.0,3.0,2.0
mhsc_34138,,,,,2.0,2.0,2,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_23510,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_6871,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_23494,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_21954,1.0,,,,1.0,1.0,1,1.0,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_4478,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_4654,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_36822,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_33438,,,,,2.0,2.0,2,,,,,2.0,2.0,2,1.0,1.0,2.0
mhsc_31475,1.0,,1.0,1.0,1.0,1.0,1,1.0,,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_17291,,,3.0,3.0,3.0,3.0,3,,,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_4632,-1.0,,,-1.0,-1.0,-1.0,-1,2.0,,,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_16530,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_4314,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_23183,,3.0,1.0,-1.0,3.0,3.0,3,,3.0,1.0,2.0,3.0,3.0,2,3.0,3.0,3.0
mhsc_16605,1.0,1.0,,,,1.0,1,1.0,1.0,,,,1.0,1,3.0,3.0,3.0
mhsc_27771,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_6852,,,,1.0,1.0,1.0,1,,,,2.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_13885,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_9614,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_34318,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_29533,1.0,,1.0,1.0,1.0,1.0,1,1.0,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_26796,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_11854,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,1.0,1.0,3.0
mhsc_32560,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,3.0,3.0
mhsc_34328,,,,2.0,2.0,,2,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_3158,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_36951,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,3.0
mhsc_5299,,,3.0,3.0,3.0,3.0,3,,,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_35809,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,3.0,2.0
mhsc_31395,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,2.0,1.0,2.0
mhsc_4873,,,,1.0,1.0,,1,,,,1.0,1.0,,1,2.0,1.0,2.0
mhsc_22169,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_35190,,2.0,,,,2.0,2,,2.0,,,,2.0,2,1.0,1.0,3.0
mhsc_30393,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_37651,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,3.0,3.0
mhsc_27022,,,3.0,3.0,-1.0,-1.0,3,,,3.0,3.0,2.0,2.0,3,3.0,3.0,3.0
mhsc_12172,,1.0,,3.0,3.0,3.0,3,,1.0,,3.0,3.0,2.0,2,3.0,3.0,3.0
mhsc_1733,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
